Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"['GLEN WAVERLEY', 'WHEELERS HILL']",-37.876968,145.170841,Sky Bar & Kitchen,-37.88101,145.16264,Australian Restaurant
"['GLEN WAVERLEY', 'WHEELERS HILL']",-37.876968,145.170841,CEO Karaoke & Lounge,-37.88174,145.16313,Karaoke Bar
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,JB Hi-Fi,-37.81892625836981,145.17980202173067,Electronics Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Station Street Cafe & Wine Bar,-37.82056539196916,145.17675807386414,Café
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,The Peddler,-37.812484573612565,145.17229147366834,Café
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,PappaRich,-37.818661971933246,145.17136324229693,Malay Restaurant
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Australia Post,-37.81978,145.17544,Post Office
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Squires Loft,-37.81869,145.17161,Steakhouse
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,South Pacific Health Clubs,-37.819025425825664,145.17994522081077,Gym
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Subway,-37.81869,145.17161,Sandwich Place
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Coles Express,-37.818887682913484,145.17554377969293,Convenience Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,7-Eleven,-37.81762569514454,145.17582161495818,Convenience Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Nunawading Home HQ,-37.81890984780631,145.17939423151765,Shopping Mall
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Harvey Norman,-37.81917033167985,145.1815949364618,Furniture / Home Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Brand Smart Factory Outlet,-37.819681241166386,145.1715361556767,Shopping Mall
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,KFC,-37.81897171466042,145.17602192037373,Fast Food Restaurant
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Nunawading Fish & Chips,-37.81915081955092,145.1757048789358,Fish & Chips Shop
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Sony Centre,-37.81848513482469,145.1761577495768,Electronics Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Snooze Nunawading,-37.81827834239429,145.17377481429574,Furniture / Home Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Officeworks,-37.81876233055238,145.16941460706806,Paper / Office Supplies Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Sushi Sushi Nunawading,-37.81869,145.17161,Sushi Restaurant
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Adairs,-37.81891112512627,145.171526721324,Furniture / Home Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Hardrock Indoor Climbing,-37.820178050903905,145.17219426149222,Rock Climbing Spot
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Costume Factory,-37.81886808950979,145.17812021674254,Clothing Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Howards Storage World,-37.81903540708982,145.17955435584932,Furniture / Home Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Lincraft HomeHQ,-37.8188708095854,145.1800449879077,Arts & Crafts Store
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Whitehorse Centre,-37.81628831838256,145.1819340075814,Performing Arts Venue
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Whitehorse Farmers Market,-37.81632487907236,145.18249279869093,Farmers Market
"['BRENTFORD SQUARE', 'FOREST HILL', 'NUNAWADING']",-37.817797999999996,145.174489,Amart Furniture,-37.81844142622552,145.1828419932978,Furniture / Home Store
['CARRUM DOWNS'],-38.092874,145.177905,Ritchies Head Office,-38.088747952412774,145.1828569388313,Grocery Store
['CARRUM DOWNS'],-38.092874,145.177905,BP,-38.09680017,145.1754894,Gas Station
['CARRUM DOWNS'],-38.092874,145.177905,Vel Spices Restaurant,-38.085455,145.177889,South Indian Restaurant
['CARRUM DOWNS'],-38.092874,145.177905,Subway,-38.098645976316746,145.18560615427765,Sandwich Place
['CARRUM DOWNS'],-38.092874,145.177905,Ritchies Carrum Downs,-38.08840543811741,145.18244696906882,Grocery Store
['CARRUM DOWNS'],-38.092874,145.177905,Shamrock Roofing,-38.09177568887493,145.1700246334076,Construction & Landscaping
['CARRUM DOWNS'],-38.092874,145.177905,KFC,-38.10029482245289,145.17280525849668,Fast Food Restaurant
['CARRUM DOWNS'],-38.092874,145.177905,Savers,-38.098481,145.17248,Thrift / Vintage Store
['CARRUM DOWNS'],-38.092874,145.177905,Cafe Annapoorani,-38.085739386446505,145.17761881288024,Indian Restaurant
['CARRUM DOWNS'],-38.092874,145.177905,Bayside Rock Climbing,-38.0939377,145.1688878,Rock Climbing Spot
['CARRUM DOWNS'],-38.092874,145.177905,Passion For Pets Carrum Downs,-38.098537157400536,145.17223295039548,Pet Store
['CARRUM DOWNS'],-38.092874,145.177905,SASB Restaurant,-38.08594,145.181143,Indian Restaurant
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Street Pho,-37.96606,145.17482,Vietnamese Restaurant
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Chemist Warehouse,-37.96996471613612,145.175866618175,Pharmacy
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Coles,-37.96544130758743,145.17328485669387,Supermarket
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Subway,-37.964833401791545,145.17281104245782,Sandwich Place
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,7 Eleven,-37.965157420956785,145.1726704988815,Convenience Store
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Noble Park Station,-37.96751195117797,145.17724514007568,Train Station
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Mills Reserve,-37.967251468282036,145.17724680546317,Park
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Noble Park Kebab House,-37.96626,145.17515,Middle Eastern Restaurant
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Ayam Penyet Ria,-37.9664,145.1748,Indonesian Restaurant
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,KFC,-37.95877011492864,145.1847098657484,Fast Food Restaurant
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Next Level Fitness,-37.970113262216444,145.175866618175,Gym
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Turbo Chinese Take-Away Food,-37.96606496606506,145.1855545536346,Chinese Restaurant
"['NOBLE PARK', 'NOBLE PARK EAST', 'NOBLE PARK NORTH']",-37.966218,145.17877,Best Western Sandown Heritage Motel,-37.958441,145.183728,Hotel
['WATTLE GLEN'],-37.670851,145.185826,DE Glass,-37.67008,145.18042,Construction & Landscaping
['WATTLE GLEN'],-37.670851,145.185826,Peppers Paddock Genral Store,-37.66840885196834,145.18112331001566,Convenience Store
['WATTLE GLEN'],-37.670851,145.185826,Wattle Glen General Store,-37.66657079850745,145.18290796297498,Café
['WATTLE GLEN'],-37.670851,145.185826,Wattle Glen Station,-37.664422702152834,145.181603167767,Train Station
['DONVALE'],-37.794053999999996,145.18633400000002,7-Eleven,-37.79695570714636,145.18009351211037,Convenience Store
['DONVALE'],-37.794053999999996,145.18633400000002,Lucky Corner,-37.796452,145.179182,Fast Food Restaurant
['DONVALE'],-37.794053999999996,145.18633400000002,Donvale Reserve,-37.795579,145.176216,Park
['DONVALE'],-37.794053999999996,145.18633400000002,BTYC Gymnastics,-37.799434374574005,145.1780159382229,Gym / Fitness Center
['DONVALE'],-37.794053999999996,145.18633400000002,Manningham Disc,-37.79964031552507,145.17797322046184,Basketball Court
"['VERMONT', 'VERMONT SOUTH']",-37.848786,145.192303,Terrara Park,-37.85401390743058,145.19235484282908,Park
"['VERMONT', 'VERMONT SOUTH']",-37.848786,145.192303,Bellbird Dell,-37.84258898759225,145.19387549969466,Park
"['VERMONT', 'VERMONT SOUTH']",-37.848786,145.192303,Sportlink,-37.85356917990628,145.1835118418945,Athletics & Sports
"['VERMONT', 'VERMONT SOUTH']",-37.848786,145.192303,Sportlink Multi-purpose Indoor Sports Facility,-37.85370516994307,145.18340960536767,Basketball Court
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Dark Horse on the Brit,-37.81600400818724,145.1922769966141,Café
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Pho Minh Long,-37.81652335276939,145.19194314618386,Vietnamese Restaurant
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Japan Komo,-37.81615,145.19272,Japanese Restaurant
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Two Brothers,-37.82725,145.19432,Café
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Anytime Fitness,-37.816182566807065,145.1937169487718,Gym / Fitness Center
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Mitcham Hotel,-37.8168439299867,145.1939402090966,Pub
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Elate Kitchen,-37.81753,145.19187,Chinese Restaurant
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Bucatini Modern Italian Restaurant,-37.81767,145.18695,Italian Restaurant
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Domino's Pizza,-37.81612699867295,145.19423140201084,Pizza Place
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Mitcham IGA X-press,-37.82783,145.19439,Grocery Store
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Mitcham Station,-37.818057331357416,145.19329311727788,Train Station
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Jumbo Kebabs,-37.81523317507608,145.193802079493,Food Truck
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Sapporo Japanese Restaurant,-37.81718,145.19329,Japanese Restaurant
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Mitcham Pizza,-37.81718,145.19329,Pizza Place
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Dairy Bell,-37.816074,145.194648,Ice Cream Shop
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Hiep Phat Food Supermarket,-37.81677,145.19324,Grocery Store
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Crust Gourmet Pizza Bar,-37.81584,145.19483,Pizza Place
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Mitcham Fish and Chips,-37.81617889889848,145.19402648837536,Fish & Chips Shop
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Coles,-37.81550180724331,145.19276944545325,Supermarket
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Liquorland,-37.81497127897597,145.19265174865723,Liquor Store
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Tasty Truck,-37.818850583500094,145.20505477434483,Food Truck
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,MSY,-37.81732479395703,145.18914206439774,Electronics Store
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Antonio Park,-37.81732857664371,145.20619981007735,Park
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Rangeview Shopping Centre,-37.827033846136885,145.1944551519295,Grocery Store
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,L'Anima Pizzeria,-37.82708,145.19435,Italian Restaurant
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Yo Momma Woodfire Pizza,-37.827182,145.194479,Pizza Place
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Brumby's,-37.82757,145.19746222,Bakery
"['MITCHAM', 'MITCHAM NORTH', 'RANGEVIEW']",-37.819221999999996,145.196686,Bread 'n' Stuff,-37.82761068210359,145.19458069570047,Bakery
['LANGWARRIN'],-38.156369,145.198328,Coles,-38.150816288674214,145.1962913505404,Supermarket
['LANGWARRIN'],-38.156369,145.198328,Gateway Shopping Village,-38.15067504865266,145.1970247473204,Shopping Mall
['LANGWARRIN'],-38.156369,145.198328,Beretta's Langwarrin Hotel,-38.15182463072944,145.19510316279798,Pub
['LANGWARRIN'],-38.156369,145.198328,BP,-38.15003,145.1963,Gas Station
['LANGWARRIN'],-38.156369,145.198328,Michel's Patisserie,-38.150807,145.196815,Coffee Shop
['LANGWARRIN'],-38.156369,145.198328,Jetts Fitness,-38.150331417419586,145.19626141235787,Gym / Fitness Center
['LANGWARRIN'],-38.156369,145.198328,Shell,-38.15261969,145.19054687,Gas Station
"['NORTH WARRANDYTE', 'WARRANDYTE']",-37.752123,145.204689,Quintons SUPA IGA,-37.74728,145.20754,Grocery Store
"['NORTH WARRANDYTE', 'WARRANDYTE']",-37.752123,145.204689,Warrandyte Basketball Stadium,-37.74832743528064,145.2079994859562,Basketball Stadium
"['NORTH WARRANDYTE', 'WARRANDYTE']",-37.752123,145.204689,Blue Tongue Cafe,-37.74758099342102,145.207627,Café
"['NORTH WARRANDYTE', 'WARRANDYTE']",-37.752123,145.204689,Tindals Wildflower Reserve,-37.74978520109081,145.19751008687862,Park
"['NORTH WARRANDYTE', 'WARRANDYTE']",-37.752123,145.204689,Warrandyte Tennis Club,-37.74522902236521,145.20813431949657,Tennis Court
"['BANGHOLME', 'DANDENONG', 'DANDENONG EAST', 'DANDENONG NORTH', 'DANDENONG SOUTH', 'DUNEARN', 'DANDENONG']",-38.016114,145.208504,Subway,-38.01436271664953,145.2146726837656,Sandwich Place
"['BANGHOLME', 'DANDENONG', 'DANDENONG EAST', 'DANDENONG NORTH', 'DANDENONG SOUTH', 'DUNEARN', 'DANDENONG']",-38.016114,145.208504,Harvey Norman Clearance Centre,-38.013389582682564,145.21588490786982,Department Store
"['BANGHOLME', 'DANDENONG', 'DANDENONG EAST', 'DANDENONG NORTH', 'DANDENONG SOUTH', 'DUNEARN', 'DANDENONG']",-38.016114,145.208504,Harvey Norman - Dandenong South,-38.014390599463326,145.2163549166873,Electronics Store
"['BANGHOLME', 'DANDENONG', 'DANDENONG EAST', 'DANDENONG NORTH', 'DANDENONG SOUTH', 'DUNEARN', 'DANDENONG']",-38.016114,145.208504,Road Runner Cafe,-38.02383014453565,145.21315918922215,Café
['SANDHURST'],-38.08209438,145.2086871,Sandhurst Golf Club,-38.07966932409475,145.2106530490199,Golf Course
['SANDHURST'],-38.08209438,145.2086871,Studio Black,-38.0807974,145.20868489999998,Women's Store
['SANDHURST'],-38.08209438,145.2086871,centre for learning and performance sandhurst club,-38.07850075617699,145.20910441875458,Golf Course
['SANDHURST'],-38.08209438,145.2086871,The Park,-38.082055,145.215281,Park
['PARK ORCHARDS'],-37.778595,145.212599,Wellness on Hopetoun,-37.77671890359764,145.2134656906128,Business Service
['PARK ORCHARDS'],-37.778595,145.212599,Yarra Valley Winery Tours – Dreamscape,-37.77610833280798,145.21486043930054,Tour Provider
['PARK ORCHARDS'],-37.778595,145.212599,Blue Dog Bar,-37.77911,145.21708,Burger Joint
['PARK ORCHARDS'],-37.778595,145.212599,The 100 Acres Reserve,-37.77922768465442,145.22297809217375,Park
['SCORESBY BC'],-37.9025786,145.2183066,Caribbean Rollerama,-37.899470411081026,145.22607886819034,Skating Rink
['SCORESBY BC'],-37.9025786,145.2183066,Chesterfield Farm,-37.90347252949561,145.21119117736816,Zoo
['SCORESBY BC'],-37.9025786,145.2183066,Caribbean Gardens & Market,-37.90874956384214,145.22516280318573,Flea Market
['SCORESBY BC'],-37.9025786,145.2183066,Calibar,-37.90209500054176,145.22129279599622,Diner
"['KNOX CITY CENTRE', 'STUDFIELD', 'WANTIRNA', 'WANTIRNA SOUTH']",-37.864951,145.22169499999998,Greenzone,-37.8664,145.224195,Speakeasy
"['KNOX CITY CENTRE', 'STUDFIELD', 'WANTIRNA', 'WANTIRNA SOUTH']",-37.864951,145.22169499999998,Barmah Drive Milk Bar,-37.863863,145.217704,Cheese Shop
"['KNOX CITY CENTRE', 'STUDFIELD', 'WANTIRNA', 'WANTIRNA SOUTH']",-37.864951,145.22169499999998,Hiking On Harold,-37.86374925663525,145.21593884622152,Trail
"['KNOX CITY CENTRE', 'STUDFIELD', 'WANTIRNA', 'WANTIRNA SOUTH']",-37.864951,145.22169499999998,Papa LDogs Joint,-37.863344,145.229506,Racetrack
['SCORESBY'],-37.897137,145.222634,Caribbean Rollerama,-37.899470411081026,145.22607886819034,Skating Rink
['SCORESBY'],-37.897137,145.222634,Red House Asian Kitchen,-37.89897,145.23218,Chinese Restaurant
['SCORESBY'],-37.897137,145.222634,Woolworths,-37.898471843715775,145.23155323073289,Supermarket
['SCORESBY'],-37.897137,145.222634,Subway,-37.89929129169401,145.2336971948832,Sandwich Place
['SCORESBY'],-37.897137,145.222634,Calibar,-37.90209500054176,145.22129279599622,Diner
['SCORESBY'],-37.897137,145.222634,Scoresby Village,-37.898450087164306,145.23154193818525,Shopping Mall
['SCORESBY'],-37.897137,145.222634,The Pie Shed,-37.89897,145.23218,Fast Food Restaurant
['SCORESBY'],-37.897137,145.222634,Ferntree Gully Road,-37.89910109716325,145.23245636462394,Bus Station
['SCORESBY'],-37.897137,145.222634,Pinnacle Health Club,-37.897940810850635,145.23275197833692,Gym
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Rubiki,-37.79456262941836,145.23634849280157,Coffee Shop
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Ritchies SUPA IGA Ringwood North,-37.79409824491671,145.23571730267153,Grocery Store
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Tokyo Sake,-37.79511,145.23555,Japanese Restaurant
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Aroy-D Thai Restaurant,-37.79508,145.23555,Asian Restaurant
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Bakers Delight,-37.794836464716866,145.23615193364665,Bakery
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Presto Pizza,-37.79431535624563,145.23654038225402,Pizza Place
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Leaf & Vine,-37.79866,145.24052,Café
"['RINGWOOD', 'RINGWOOD NORTH', 'WARRANDYTE SOUTH', 'WARRANWOOD']",-37.796091,145.232557,Mullum Reserve,-37.80344206841593,145.23795391840196,Park
['DANDENONG SOUTH'],-38.02243,145.23738,Le Mans Go Karts,-38.0192577404327,145.24400045675227,Go Kart Track
['DANDENONG SOUTH'],-38.02243,145.23738,PSW School Uniforms,-38.020965842891265,145.23791615186659,Kids Store
['DANDENONG SOUTH'],-38.02243,145.23738,Astra Billiards,-38.01682113995381,145.23385904363016,Sporting Goods Shop
['DANDENONG SOUTH'],-38.02243,145.23738,Spuds 'R' Us Pty Ltd,-38.02878566727819,145.23919343948364,Food & Drink Shop
['DANDENONG SOUTH'],-38.02243,145.23738,Officeway,-38.01597824210611,145.22953748703003,Paper / Office Supplies Store
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Myuna Farm,-37.98496454555758,145.23292044709194,Farm
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Autumn Place,-37.99470143925119,145.23888729662363,Shopping Mall
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Linden Place Milk Bar Doveton,-37.98791067292011,145.24056895418127,Grocery Store
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Petaling Jaya Fresh Roti Chanai,-37.995676,145.23293,Food & Drink Shop
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Doveton Pool in the Park,-37.98920251381778,145.24480072604615,Pool
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Doveton Seafood,-37.985061,145.239315,Fish & Chips Shop
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Doveton Bakery,-37.98476224232794,145.2381481465605,Bakery
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,K-Chook Shop,-37.99662003787754,145.22964568065288,Fast Food Restaurant
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Dandenong Workers Club,-37.99151473137823,145.22621472091717,Bar
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,Robinson Reserve Tennis Centre,-37.996647445449675,145.246225189565,Athletics & Sports
"['DOVETON', 'EUMEMMERRING']",-37.990984999999995,145.23746200000002,ANGEL STADIUM,-37.98540507371941,145.22858293160928,Baseball Field
['ROWVILLE'],-37.924431,145.24158899999998,Woolworths,-37.92106376201764,145.23567762399253,Supermarket
